WN;PS;PA;PC;PU;PET;PP;SAN;PVC;PE;POM;ABS
2799.25315;0.01733;0.01732;0.0213;0.01687;0.02224;0.01375;0.02618;0.02133;0.0129;0.06085;0.01376
2801.32162;0.01793;0.02016;0.02088;0.0141;0.02146;0.01588;0.02628;0.02053;0.01452;0.05948;0.01356
2803.38951;0.01771;0.02322;0.02098;0.01422;0.02124;0.01687;0.02636;0.02021;0.01606;0.05779;0.01436
2805.4568;0.01754;0.02651;0.02146;0.01273;0.02015;0.02061;0.02627;0.02243;0.01764;0.05839;0.01448
2807.52351;0.01781;0.0303;0.02167;0.01368;0.01993;0.02358;0.02631;0.02436;0.01899;0.05892;0.0138
2809.58963;0.01828;0.03552;0.02154;0.01286;0.01922;0.02543;0.02716;0.02854;0.02088;0.05906;0.0138
2811.65516;0.01814;0.04166;0.02137;0.01368;0.01879;0.02878;0.02818;0.03164;0.02392;0.05908;0.01419
2813.7201;0.01813;0.04491;0.02071;0.01634;0.01851;0.03367;0.02957;0.03448;0.02779;0.05827;0.01479
2815.78445;0.01843;0.05035;0.02053;0.01826;0.01772;0.04007;0.03066;0.03851;0.03365;0.05869;0.01577
2817.84822;0.01929;0.05375;0.02011;0.02207;0.01726;0.04875;0.03144;0.04077;0.04119;0.06015;0.01828
2819.9114;0.01989;0.05819;0.02037;0.02453;0.0164;0.06422;0.03178;0.04438;0.05048;0.06203;0.02145
2821.974;0.02117;0.06223;0.0199;0.02766;0.01581;0.08817;0.03192;0.04666;0.06516;0.06325;0.02552
2824.03601;0.02137;0.06631;0.02015;0.03118;0.01548;0.1295;0.03187;0.04766;0.08779;0.06499;0.03162
2826.09743;0.02219;0.07117;0.01959;0.03548;0.01422;0.19055;0.0317;0.05099;0.12115;0.06847;0.03845
2828.15826;0.02407;0.07981;0.01914;0.03979;0.01384;0.26149;0.03195;0.05067;0.16864;0.07066;0.04645
2830.21852;0.02712;0.09349;0.01956;0.04372;0.01306;0.33273;0.03273;0.04937;0.23613;0.0726;0.05444
2832.27818;0.03194;0.11519;0.01949;0.05013;0.01356;0.39239;0.03409;0.04632;0.32758;0.07295;0.06464
2834.33726;0.03792;0.14942;0.01964;0.05786;0.01419;0.42692;0.0364;0.04466;0.43573;0.07257;0.0745
2836.39575;0.04566;0.19649;0.01946;0.06574;0.01458;0.42697;0.03969;0.04462;0.55008;0.07261;0.08464
2838.45366;0.05414;0.25636;0.0189;0.07626;0.01526;0.39799;0.04406;0.04635;0.65139;0.07268;0.09463
2840.51099;0.06274;0.32826;0.01919;0.08513;0.0162;0.3449;0.04947;0.04947;0.72478;0.07298;0.10452
2842.56773;0.07022;0.40539;0.01847;0.09576;0.01667;0.28475;0.05619;0.05643;0.76201;0.07312;0.11263
2844.62389;0.07558;0.47382;0.01805;0.108;0.01658;0.22751;0.06391;0.06264;0.7623;0.07345;0.11838
2846.67946;0.07854;0.53566;0.0182;0.12157;0.01636;0.19217;0.07205;0.07076;0.7262;0.0742;0.12213
2848.73445;0.0782;0.57454;0.01931;0.1338;0.01566;0.17467;0.07969;0.07646;0.66586;0.07542;0.1253
2850.78886;0.07535;0.60504;0.02182;0.14577;0.01592;0.19402;0.08587;0.08054;0.5963;0.0764;0.12671
2852.84268;0.07066;0.62604;0.0245;0.16074;0.01655;0.25024;0.09023;0.08233;0.53266;0.0749;0.12761
2854.89592;0.06569;0.64327;0.02772;0.17671;0.01754;0.33501;0.09193;0.08145;0.48045;0.07371;0.12853
2856.94858;0.06027;0.6526;0.03266;0.19359;0.0185;0.43537;0.09101;0.07951;0.44204;0.07129;0.12788
2859.00066;0.05559;0.66972;0.03932;0.21106;0.01893;0.53276;0.08773;0.07784;0.41527;0.06852;0.12903
2861.05215;0.05237;0.68578;0.0494;0.23116;0.01976;0.61543;0.08313;0.07555;0.39548;0.06526;0.1297
2863.10306;0.05046;0.70984;0.06243;0.25363;0.02052;0.68;0.0788;0.07508;0.38402;0.06193;0.12933
2865.15339;0.05084;0.72376;0.07529;0.2783;0.02215;0.72163;0.0755;0.07236;0.39519;0.05805;0.12913
2867.20314;0.05199;0.73799;0.08809;0.30286;0.02446;0.75971;0.07393;0.07013;0.45955;0.05582;0.12944
2869.25231;0.05499;0.73356;0.09834;0.32195;0.02609;0.78947;0.07417;0.06919;0.59057;0.05442;0.13112
2871.3009;0.05867;0.73085;0.10443;0.33803;0.0296;0.83817;0.07696;0.0684;0.74682;0.05443;0.13239
2873.34891;0.06262;0.71838;0.10503;0.35289;0.0325;0.89683;0.08201;0.06696;0.8888;0.05349;0.13478
2875.39633;0.06894;0.71088;0.10107;0.36135;0.03594;0.9557;0.08798;0.06418;0.97635;0.05578;0.13928
2877.44318;0.07484;0.70051;0.09365;0.36203;0.03841;0.99519;0.09489;0.06482;1;0.05898;0.14439
2879.48944;0.08236;0.70596;0.08396;0.36195;0.04053;1;0.10262;0.06516;0.95884;0.06418;0.1519
2881.53513;0.09024;0.71703;0.07813;0.36655;0.04207;0.9703;0.11146;0.06709;0.8541;0.07207;0.15987
2883.58024;0.09878;0.74892;0.0744;0.37273;0.04339;0.91471;0.12172;0.06746;0.71075;0.07855;0.16992
2885.62476;0.1078;0.79767;0.0736;0.38867;0.0447;0.84526;0.13296;0.06751;0.56825;0.08843;0.18151
2887.66871;0.1168;0.85563;0.07587;0.41715;0.0457;0.78003;0.14501;0.06916;0.47375;0.09933;0.19747
2889.71208;0.12568;0.91523;0.07882;0.45273;0.04524;0.73251;0.15709;0.07133;0.43595;0.11279;0.21403
2891.75487;0.13341;0.96122;0.08303;0.49419;0.04541;0.7123;0.16923;0.07535;0.42098;0.12682;0.23116
2893.79709;0.13877;0.98833;0.0871;0.53432;0.04483;0.70809;0.18009;0.08526;0.41087;0.14306;0.24899
2895.83872;0.14431;1;0.09062;0.57014;0.04435;0.72165;0.18868;0.09854;0.39133;0.16334;0.26349
2897.87978;0.14814;0.9927;0.09268;0.60429;0.04335;0.73409;0.19525;0.11979;0.3721;0.18602;0.27713
2899.92026;0.14932;0.96725;0.0968;0.63283;0.04289;0.73406;0.19953;0.15732;0.34923;0.21146;0.28722
2901.96016;0.14782;0.92843;0.10324;0.66168;0.04224;0.71346;0.20157;0.21175;0.32421;0.2378;0.29406
2903.99949;0.14531;0.8858;0.10986;0.68689;0.04076;0.68327;0.20171;0.28036;0.30041;0.26595;0.29816
2906.03824;0.14214;0.85107;0.11885;0.72288;0.03968;0.6404;0.19977;0.36793;0.27901;0.29957;0.29859
2908.07641;0.13747;0.82079;0.12597;0.7597;0.0389;0.59594;0.19597;0.46945;0.26101;0.33534;0.29846
2910.114;0.132;0.80583;0.12972;0.79971;0.03618;0.56477;0.19034;0.57951;0.24734;0.37957;0.29469
2912.15102;0.12619;0.79197;0.13007;0.84254;0.0349;0.55019;0.1833;0.6998;0.23696;0.4289;0.28946
2914.18747;0.1203;0.79033;0.12694;0.88613;0.03385;0.54616;0.17534;0.81353;0.22966;0.48022;0.28392
2916.22334;0.11439;0.79358;0.12131;0.92707;0.03244;0.55467;0.16693;0.91115;0.22623;0.53092;0.27549
2918.25863;0.10913;0.80641;0.11559;0.96333;0.03182;0.56077;0.15882;0.973;0.22504;0.5681;0.26924
2920.29335;0.10258;0.81609;0.114;0.985;0.03151;0.54743;0.15125;1;0.22195;0.58295;0.26224
2922.32749;0.09614;0.82142;0.11262;1;0.03235;0.51894;0.14435;0.99141;0.21736;0.5748;0.25531
2924.36106;0.09093;0.81325;0.1132;0.99755;0.03285;0.47883;0.13865;0.95033;0.20889;0.54895;0.24925
2926.39405;0.08721;0.79782;0.11514;0.98408;0.03478;0.42153;0.13388;0.89088;0.19954;0.50657;0.24087
2928.42647;0.08308;0.77376;0.11757;0.95389;0.03819;0.36288;0.12987;0.81579;0.18705;0.45315;0.23131
2930.45831;0.07973;0.73994;0.12008;0.91758;0.04067;0.31042;0.12631;0.7547;0.1713;0.4072;0.22176
2932.48958;0.07524;0.69476;0.12127;0.87958;0.04668;0.26987;0.12299;0.707;0.15317;0.3692;0.21303
2934.52028;0.07088;0.64927;0.12246;0.84261;0.05241;0.2517;0.12012;0.67996;0.1338;0.34554;0.20303
2936.55041;0.06553;0.59495;0.12286;0.80669;0.06181;0.25608;0.11686;0.67266;0.11378;0.33771;0.19211
2938.57996;0.06022;0.54492;0.12316;0.77385;0.07362;0.29352;0.11302;0.66651;0.09506;0.3355;0.18225
2940.60894;0.0546;0.49648;0.12366;0.74226;0.08611;0.34804;0.10872;0.66485;0.07742;0.33642;0.17204
2942.63734;0.04967;0.45273;0.12195;0.71568;0.10187;0.41433;0.10372;0.66294;0.06126;0.34254;0.16088
2944.66518;0.04558;0.41215;0.11859;0.68977;0.11739;0.47661;0.09837;0.65108;0.04716;0.35116;0.1512
2946.69244;0.04246;0.37872;0.11235;0.66308;0.13283;0.53192;0.09285;0.6359;0.03783;0.35975;0.13975
2948.71913;0.03991;0.35211;0.10628;0.6378;0.14872;0.57768;0.08729;0.60955;0.03097;0.36286;0.12851
2950.74524;0.03772;0.3268;0.10182;0.61376;0.16165;0.60688;0.08195;0.58902;0.02619;0.36511;0.11906
2952.77079;0.0355;0.30445;0.09849;0.59019;0.17239;0.62035;0.07714;0.55293;0.02358;0.36352;0.11124
2954.79577;0.03452;0.28695;0.09947;0.56938;0.17713;0.61932;0.0734;0.52164;0.02159;0.3628;0.10316
2956.82017;0.03445;0.26698;0.103;0.54976;0.18099;0.60485;0.07016;0.48863;0.01962;0.35962;0.09567
2958.844;0.03441;0.25009;0.11015;0.5283;0.17992;0.58447;0.06807;0.45121;0.0182;0.35466;0.09
2960.86727;0.03656;0.23116;0.12042;0.50467;0.17478;0.54651;0.06725;0.41786;0.01617;0.35125;0.08463
2962.88996;0.03994;0.2127;0.13217;0.48134;0.16794;0.49205;0.06729;0.38518;0.01471;0.35312;0.07885
2964.91208;0.04427;0.19088;0.14214;0.45266;0.15731;0.42362;0.06819;0.35706;0.01366;0.35432;0.07528
2966.93364;0.0485;0.16913;0.1492;0.42013;0.14651;0.35109;0.0697;0.33942;0.01262;0.36253;0.07234
2968.95462;0.05201;0.15006;0.15324;0.387;0.13591;0.28017;0.071;0.33377;0.01191;0.37355;0.07149
2970.97503;0.05319;0.13182;0.15473;0.35784;0.12657;0.21853;0.07168;0.339;0.01139;0.38617;0.07213
2972.99488;0.05259;0.11712;0.15247;0.32796;0.11745;0.16946;0.07103;0.34386;0.01203;0.40396;0.07557
2975.01415;0.04967;0.10503;0.14869;0.30098;0.10857;0.12866;0.06894;0.35324;0.01221;0.42121;0.07793
2977.03286;0.04557;0.09308;0.14144;0.27573;0.10163;0.10139;0.06494;0.35779;0.01241;0.44376;0.08067
2979.051;0.03999;0.08428;0.13394;0.25153;0.09536;0.08303;0.06033;0.34955;0.01195;0.47048;0.08114
2981.06857;0.0357;0.0767;0.12621;0.23245;0.08995;0.0695;0.05552;0.33949;0.01143;0.49937;0.08093
2983.08557;0.03289;0.06831;0.11852;0.21459;0.08631;0.06154;0.05146;0.31669;0.01117;0.52837;0.07935
2985.10201;0.03269;0.06258;0.11044;0.19425;0.08267;0.05337;0.04918;0.28819;0.01072;0.55844;0.07849
2987.11788;0.03496;0.05667;0.10317;0.18089;0.0812;0.04534;0.04927;0.25624;0.00977;0.59664;0.07756
2989.13318;0.04005;0.0526;0.09571;0.16851;0.08024;0.03923;0.0515;0.2284;0.00957;0.632;0.07785
2991.14791;0.04583;0.04866;0.09037;0.16034;0.0812;0.03456;0.05548;0.19923;0.00887;0.65894;0.08028
2993.16208;0.0507;0.04448;0.0852;0.15053;0.08117;0.03157;0.05976;0.17499;0.00913;0.67053;0.08483
2995.17568;0.05442;0.04257;0.08039;0.14419;0.08079;0.02899;0.06334;0.15394;0.009;0.66344;0.08784
2997.18871;0.05598;0.03868;0.07641;0.14;0.07859;0.02624;0.06541;0.13387;0.00871;0.63813;0.094
2999.20118;0.05397;0.03587;0.07157;0.13512;0.07633;0.0246;0.06607;0.11648;0.00812;0.59254;0.09565
3001.21308;0.05063;0.03404;0.06878;0.13373;0.07255;0.02278;0.06476;0.10307;0.00766;0.52877;0.0972
3003.22441;0.0452;0.03247;0.06526;0.13137;0.06879;0.02087;0.06185;0.08785;0.00746;0.45525;0.09519
3005.23519;0.04066;0.03131;0.06085;0.12832;0.06343;0.01862;0.05829;0.07794;0.00736;0.38702;0.09004
3007.24539;0.03825;0.02939;0.05717;0.12675;0.05946;0.01576;0.05532;0.07131;0.00716;0.32565;0.08143
3009.25503;0.03877;0.02736;0.0528;0.12354;0.05577;0.01341;0.05383;0.06504;0.00719;0.27079;0.07212
3011.26411;0.04153;0.02549;0.04862;0.12045;0.05301;0.01221;0.05438;0.05768;0.00661;0.226;0.06261
3013.27262;0.04801;0.0243;0.04488;0.11419;0.05032;0.01204;0.05693;0.05305;0.00683;0.18901;0.05511
3015.28056;0.05797;0.02384;0.0407;0.1086;0.04778;0.01227;0.06206;0.04708;0.00669;0.16179;0.04933
3017.28795;0.0701;0.02246;0.0381;0.10356;0.04526;0.01048;0.06982;0.04446;0.00627;0.13823;0.04863
3019.29477;0.08473;0.02012;0.03444;0.09613;0.04315;0.00938;0.08016;0.04411;0.00536;0.12005;0.04953
3021.30102;0.10184;0.01988;0.03449;0.09035;0.04037;0.00809;0.09215;0.04189;0.00503;0.10475;0.05422
3023.30671;0.1182;0.02043;0.03338;0.08538;0.03797;0.00697;0.10489;0.03946;0.00478;0.0923;0.0621
3025.31184;0.13437;0.01951;0.03392;0.08296;0.03465;0.00626;0.11784;0.03898;0.00463;0.08286;0.06905
3027.31641;0.14898;0.01841;0.0359;0.08209;0.03254;0.00488;0.13003;0.03685;0.00443;0.07318;0.07825
3029.32041;0.15962;0.01829;0.03909;0.08625;0.03119;0.00457;0.1406;0.03532;0.00439;0.06426;0.08839
3031.32385;0.16789;0.01879;0.04272;0.08804;0.03072;0.00505;0.14932;0.03114;0.00419;0.0571;0.09921
3033.32673;0.17608;0.01873;0.04865;0.09055;0.03015;0.00525;0.15713;0.02905;0.00397;0.05064;0.11007
3035.32905;0.18779;0.0184;0.05353;0.09435;0.03026;0.00563;0.16549;0.02677;0.00366;0.04566;0.11923
3037.3308;0.20841;0.01859;0.05782;0.09879;0.03106;0.00594;0.17632;0.02743;0.00392;0.04194;0.12648
3039.332;0.2395;0.01763;0.06271;0.10072;0.03166;0.00659;0.19199;0.02697;0.00346;0.03903;0.13578
3041.33263;0.27583;0.01797;0.0681;0.10114;0.03249;0.00587;0.21319;0.02477;0.00368;0.03624;0.14754
3043.3327;0.31542;0.01757;0.07635;0.10316;0.03417;0.00471;0.23876;0.02342;0.00408;0.03377;0.16494
3045.33221;0.35061;0.01612;0.08839;0.10323;0.03644;0.00412;0.26689;0.02383;0.00401;0.03019;0.18659
3047.33116;0.3772;0.01582;0.10337;0.1061;0.03952;0.00386;0.29359;0.02254;0.00405;0.02633;0.21466
3049.32955;0.39058;0.01602;0.12254;0.1133;0.04403;0.00311;0.31528;0.02313;0.0041;0.02356;0.2439
3051.32738;0.3918;0.01556;0.14495;0.11869;0.04911;0.00309;0.32934;0.02179;0.00392;0.02182;0.27136
3053.32465;0.38096;0.01485;0.16776;0.12951;0.05547;0.00256;0.33395;0.02269;0.00414;0.01972;0.29228
3055.32136;0.35929;0.01615;0.19123;0.13894;0.06513;0.00294;0.32797;0.02186;0.00431;0.01888;0.30354
3057.31751;0.33178;0.01719;0.21382;0.15218;0.07468;0.00407;0.31299;0.02104;0.00488;0.01875;0.30437
3059.3131;0.30024;0.01756;0.23683;0.16077;0.08487;0.00379;0.29104;0.02041;0.00474;0.01815;0.29558
3061.30813;0.26241;0.01793;0.25817;0.16539;0.09458;0.00304;0.26443;0.01857;0.00451;0.01718;0.27944
3063.3026;0.22584;0.0179;0.2792;0.16279;0.10606;0.00375;0.23498;0.01917;0.00458;0.01546;0.25677
3065.29651;0.18721;0.01778;0.29937;0.15329;0.11973;0.00411;0.20512;0.02153;0.00426;0.01349;0.23162
3067.28987;0.15257;0.01753;0.31606;0.14292;0.13583;0.00515;0.1766;0.02155;0.00443;0.01169;0.20529
3069.28267;0.12487;0.01641;0.32953;0.12878;0.15452;0.00471;0.15112;0.02188;0.00466;0.01131;0.17719
3071.27491;0.10487;0.01589;0.33563;0.1119;0.17314;0.00576;0.12987;0.02122;0.00444;0.01074;0.15022
3073.26659;0.09122;0.01504;0.33253;0.09895;0.19067;0.00606;0.11232;0.02028;0.00482;0.01001;0.12572
3075.25771;0.08045;0.01599;0.32255;0.08601;0.20378;0.0066;0.09821;0.01902;0.00502;0.01085;0.10462
3077.24828;0.07292;0.01614;0.30538;0.08095;0.20614;0.0066;0.08744;0.01908;0.00511;0.01131;0.08847
3079.23829;0.06628;0.01662;0.28168;0.07485;0.20042;0.00497;0.07884;0.01973;0.00508;0.01011;0.07425
3081.22774;0.05932;0.01743;0.25262;0.07022;0.18513;0.00426;0.07225;0.01898;0.00462;0.00984;0.06456
3083.21664;0.05373;0.01875;0.22108;0.06601;0.16353;0.00422;0.06695;0.02029;0.00455;0.0086;0.0551
3085.20498;0.04751;0.01926;0.19131;0.06577;0.13988;0.00444;0.06304;0.0216;0.00443;0.00732;0.04928
3087.19276;0.0426;0.01871;0.1633;0.06399;0.11649;0.00563;0.06084;0.02077;0.00445;0.00674;0.04443
3089.17999;0.03962;0.01834;0.13918;0.06187;0.09667;0.00535;0.05965;0.02136;0.00431;0.00673;0.0386
3091.16666;0.03736;0.01825;0.11873;0.06033;0.08129;0.00684;0.05913;0.02102;0.00379;0.00623;0.03341
3093.15278;0.03633;0.01676;0.10091;0.05998;0.06992;0.00759;0.05862;0.02025;0.0036;0.00543;0.02944
3095.13834;0.03523;0.01681;0.08584;0.05819;0.06112;0.00759;0.05813;0.01996;0.00311;0.00549;0.02677
3097.12335;0.03461;0.01644;0.07503;0.05452;0.05446;0.00704;0.0575;0.01973;0.00241;0.0057;0.02437
3099.1078;0.03361;0.01633;0.0666;0.05076;0.04996;0.00599;0.05614;0.01842;0.00212;0.00525;0.02281
3101.0917;0.03247;0.01563;0.06009;0.04484;0.04546;0.00562;0.05474;0.0162;0.00194;0.00464;0.02175
3103.07504;0.03105;0.01477;0.05485;0.04018;0.04103;0.0058;0.05295;0.01548;0.00171;0.00414;0.02042
3105.05783;0.02959;0.01281;0.0518;0.0359;0.03806;0.00676;0.0511;0.01383;0.00181;0.00373;0.02003
3107.04007;0.02818;0.01186;0.04941;0.03008;0.03479;0.00779;0.0491;0.01299;0.00202;0.0041;0.01872
3109.02175;0.02706;0.01079;0.04721;0.02674;0.03236;0.00795;0.04669;0.0147;0.00241;0.00381;0.01561
3111.00287;0.0259;0.00969;0.04594;0.0233;0.0301;0.00916;0.04404;0.01447;0.00315;0.00419;0.01394
3112.98345;0.02435;0.00915;0.04191;0.02128;0.0281;0.01017;0.04199;0.01643;0.00354;0.00405;0.01329
3114.96347;0.02323;0.00999;0.03875;0.01924;0.02653;0.00997;0.04045;0.01789;0.00349;0.00469;0.01217
3116.94294;0.02311;0.01063;0.03627;0.01806;0.02594;0.01035;0.03981;0.01814;0.00377;0.00518;0.01297
3118.92186;0.02291;0.01102;0.03399;0.01836;0.02529;0.01043;0.03969;0.01841;0.00413;0.00515;0.01353
3120.90022;0.02213;0.01098;0.03222;0.01778;0.02436;0.01098;0.04041;0.01742;0.00411;0.00405;0.01367
3122.87803;0.02144;0.01126;0.02974;0.01861;0.02367;0.0112;0.04108;0.01663;0.00396;0.00446;0.01313
3124.85529;0.02159;0.01176;0.02879;0.01845;0.02389;0.0113;0.0415;0.01443;0.00402;0.00429;0.01341
3126.832;0.02178;0.0121;0.02772;0.01785;0.02386;0.01155;0.04143;0.01396;0.00391;0.00448;0.01291
3128.80816;0.02162;0.01106;0.02633;0.01783;0.02312;0.01177;0.04108;0.01399;0.00379;0.00438;0.01253
3130.78376;0.02137;0.01061;0.0256;0.01805;0.02226;0.01255;0.04028;0.01394;0.00395;0.00517;0.01285
3132.75882;0.02043;0.00975;0.02435;0.01793;0.02162;0.01313;0.03978;0.01521;0.00388;0.00573;0.01326
3134.73332;0.02041;0.00992;0.0235;0.01709;0.0211;0.01324;0.03926;0.01554;0.00389;0.0057;0.01312
3136.70727;0.02079;0.01044;0.02231;0.01701;0.02078;0.01399;0.03883;0.01515;0.00427;0.0053;0.01379
3138.68067;0.02058;0.01162;0.02154;0.01641;0.02113;0.01425;0.03841;0.01443;0.00468;0.00556;0.01332
3140.65353;0.01984;0.01208;0.02065;0.01622;0.02109;0.01418;0.03806;0.01341;0.00501;0.00531;0.01349
3142.62583;0.01988;0.01339;0.01936;0.01737;0.02114;0.01331;0.03746;0.0141;0.0056;0.00542;0.01398
3144.59758;0.02074;0.01536;0.01936;0.01789;0.02135;0.01228;0.03682;0.01319;0.00576;0.00569;0.01484
3146.56878;0.02202;0.01543;0.01936;0.01851;0.02155;0.01169;0.03643;0.01457;0.0061;0.00611;0.01501
3148.53944;0.02264;0.01427;0.01924;0.01885;0.02119;0.01223;0.03647;0.01539;0.00586;0.00621;0.01494
3150.50954;0.02371;0.01346;0.01946;0.01975;0.02119;0.01279;0.03727;0.01522;0.006;0.00667;0.01529
3152.4791;0.02526;0.01188;0.0192;0.01869;0.02084;0.0135;0.03853;0.01392;0.00599;0.00658;0.01638
3154.44811;0.02655;0.01235;0.01965;0.0174;0.01997;0.01391;0.04006;0.01476;0.0057;0.00643;0.01682
3156.41657;0.0277;0.0127;0.02013;0.01792;0.01879;0.01501;0.04131;0.01448;0.00573;0.00655;0.01805
3158.38448;0.02731;0.01352;0.02052;0.01858;0.0181;0.01567;0.04217;0.01469;0.00606;0.00678;0.02024
3160.35184;0.02689;0.01433;0.02012;0.01926;0.01696;0.01637;0.04254;0.01625;0.00628;0.00706;0.02231
3162.31865;0.02648;0.01609;0.02037;0.02085;0.0162;0.01583;0.04212;0.01794;0.00629;0.00732;0.02334
3164.28492;0.02516;0.01743;0.02154;0.02099;0.01554;0.01524;0.04119;0.01733;0.00649;0.00742;0.02246
3166.25064;0.02359;0.01732;0.02195;0.02119;0.01552;0.01497;0.04001;0.01704;0.00712;0.00758;0.02082
3168.21582;0.021;0.01654;0.02262;0.02078;0.01599;0.01538;0.03901;0.01512;0.00707;0.00756;0.0181
3170.18044;0.02047;0.01721;0.02326;0.02063;0.01676;0.01542;0.03863;0.01286;0.0072;0.00787;0.01648
3172.14452;0.0202;0.01729;0.0228;0.01923;0.0169;0.01594;0.03801;0.01159;0.00691;0.008;0.01374
3174.10806;0.01979;0.01808;0.02403;0.0197;0.01675;0.01638;0.03754;0.0113;0.0068;0.00865;0.01334
3176.07104;0.0196;0.0184;0.02456;0.02111;0.01639;0.01757;0.03708;0.01051;0.00698;0.00835;0.01337
3178.03348;0.01895;0.01889;0.02436;0.02183;0.01641;0.01854;0.03651;0.01068;0.00728;0.00903;0.01394
3179.99538;0.0195;0.02;0.02446;0.02245;0.01588;0.01929;0.03631;0.01102;0.00721;0.00948;0.01334
3181.95673;0.02011;0.0217;0.02397;0.02201;0.01594;0.01975;0.03596;0.01179;0.00726;0.00979;0.01304
3183.91753;0.0202;0.02219;0.02362;0.02154;0.01577;0.01983;0.03614;0.01251;0.00781;0.00934;0.01303
3185.87779;0.02073;0.0221;0.02338;0.02233;0.01561;0.01994;0.03707;0.01273;0.00841;0.00918;0.01406
3187.83751;0.02189;0.02209;0.0239;0.02196;0.0156;0.02;0.03885;0.01341;0.0086;0.00896;0.01481
3189.79667;0.02436;0.02363;0.02427;0.02164;0.01606;0.01993;0.04122;0.01457;0.00903;0.00904;0.01625
3191.7553;0.02579;0.02315;0.02467;0.02194;0.01624;0.02071;0.04343;0.01485;0.00889;0.00974;0.01646
3193.71338;0.02744;0.0235;0.02653;0.02343;0.01673;0.02105;0.04545;0.01391;0.00917;0.00969;0.01964
3195.67092;0.02856;0.0243;0.02754;0.02321;0.01663;0.02151;0.0472;0.01495;0.0093;0.00941;0.02074
3197.62791;0.02838;0.02494;0.02869;0.02435;0.01741;0.02169;0.04813;0.0164;0.00948;0.01036;0.02206
3199.58436;0.02828;0.02584;0.02968;0.02384;0.01796;0.02145;0.0484;0.01691;0.00951;0.01047;0.02177
3201.54026;0.02696;0.02668;0.02934;0.0238;0.01872;0.02196;0.04759;0.01818;0.0098;0.01124;0.02185
3203.49563;0.02519;0.02729;0.02913;0.02433;0.01939;0.0222;0.04636;0.01854;0.01013;0.01121;0.02183
3205.45045;0.02341;0.02703;0.02875;0.02502;0.01977;0.02308;0.04481;0.01742;0.0103;0.0117;0.02141
3207.40472;0.02187;0.02674;0.02802;0.02502;0.02072;0.02271;0.04301;0.01654;0.0105;0.0121;0.0203
3209.35846;0.02057;0.02676;0.027;0.02555;0.02205;0.02221;0.04136;0.01531;0.01076;0.01283;0.01892
3211.31165;0.02001;0.02639;0.02633;0.02629;0.02346;0.02259;0.03988;0.01407;0.01054;0.01343;0.01704
3213.2643;0.01981;0.02621;0.02567;0.02673;0.02443;0.0222;0.03905;0.01236;0.01071;0.01379;0.0163
3215.21641;0.01956;0.02666;0.02411;0.02801;0.02539;0.02259;0.03881;0.01251;0.01078;0.01386;0.01545
3217.16797;0.01919;0.02657;0.02356;0.0304;0.02636;0.0221;0.03889;0.01389;0.01109;0.01347;0.0159
3219.119;0.01944;0.02746;0.02289;0.03129;0.02653;0.02168;0.03929;0.01369;0.01141;0.01306;0.01543
3221.06948;0.01972;0.02758;0.02218;0.0328;0.02667;0.02128;0.03961;0.01393;0.01165;0.01291;0.01582
3223.01942;0.01961;0.0293;0.02223;0.03487;0.02581;0.02183;0.03971;0.01402;0.01191;0.0129;0.01671
3224.96883;0.01932;0.03013;0.022;0.03549;0.02495;0.02175;0.03968;0.01354;0.01213;0.01298;0.0173
3226.91769;0.01923;0.0317;0.02204;0.0352;0.02375;0.0212;0.03945;0.01428;0.01257;0.01294;0.01787
3228.86601;0.01957;0.03355;0.02167;0.034;0.02223;0.02036;0.03938;0.01447;0.01257;0.01376;0.01784
3230.81379;0.02005;0.03593;0.02201;0.03233;0.021;0.02099;0.03917;0.01461;0.01247;0.01394;0.01731
3232.76103;0.01988;0.03749;0.02171;0.03113;0.01949;0.02064;0.03904;0.01319;0.01271;0.01478;0.01684
3234.70773;0.01962;0.03886;0.02088;0.03071;0.01901;0.02125;0.03845;0.01242;0.01287;0.01482;0.01676
3236.65389;0.01937;0.03974;0.02028;0.02942;0.01828;0.02162;0.03803;0.01346;0.01319;0.01511;0.01669
3238.59951;0.01909;0.04194;0.0201;0.02875;0.01757;0.02153;0.03745;0.01264;0.01316;0.01561;0.01607
3240.54459;0.01866;0.04166;0.0199;0.02767;0.01777;0.02173;0.0365;0.01266;0.01298;0.01575;0.01594
3242.48914;0.01756;0.04265;0.01998;0.02767;0.01745;0.02157;0.03569;0.01307;0.01321;0.01588;0.01588
3244.43314;0.01705;0.04322;0.02017;0.02646;0.01765;0.02134;0.03562;0.01373;0.01372;0.01583;0.01623
3246.37661;0.01706;0.04427;0.0202;0.02649;0.01744;0.02166;0.03622;0.01439;0.01403;0.01571;0.01666
3248.31954;0.01703;0.04616;0.02011;0.02651;0.01706;0.022;0.03716;0.01407;0.01425;0.01572;0.01758
3250.26193;0.01714;0.04776;0.02091;0.02728;0.01656;0.02215;0.03809;0.01362;0.01441;0.01578;0.01737
3252.20378;0.01725;0.05042;0.02151;0.02818;0.01616;0.02188;0.03868;0.01286;0.01464;0.01609;0.01904
3254.14509;0.01779;0.05301;0.02169;0.0287;0.01587;0.02219;0.03888;0.01358;0.01468;0.01581;0.01894
3256.08587;0.01799;0.05566;0.0212;0.02907;0.01573;0.02245;0.03907;0.01333;0.01476;0.01669;0.01927
